"","copynumber_r","Gene","Species","CopyNumber"
"4405","1","BLGH_04015","104-tritici-LIB920",0.758682848764287
"4406","1","BLGH_04038","104-tritici-LIB920",1.05147032515356
"4407","1","BLGH_04046","104-tritici-LIB920",0.83751045405263
"4408","2","BLGH_04066","104-tritici-LIB920",1.73941109468776
"4409","1","BLGH_04070","104-tritici-LIB920",1.04726192626859
"4410","1","BLGH_04077","104-tritici-LIB920",0.850245487953551
"4411","1","BLGH_04101","104-tritici-LIB920",0.533584806332852
"4412","1","BLGH_04103","104-tritici-LIB920",0.899741177271884
"4413","0","BLGH_04109","104-tritici-LIB920",0.444772081405638
"4414","0","BLGH_04126","104-tritici-LIB920",0.37728853090516
"4415","1","BLGH_04127","104-tritici-LIB920",1.424999801316
"4416","1","BLGH_04233","104-tritici-LIB920",0.812955466208689
"4417","0","BLGH_04235","104-tritici-LIB920",0.415017383995676
"4418","1","BLGH_04244","104-tritici-LIB920",1.01730826196486
"4419","1","BLGH_04246","104-tritici-LIB920",0.988054516492946
"4420","1","BLGH_04260","104-tritici-LIB920",0.894252368071558
"4421","1","BLGH_04287","104-tritici-LIB920",1.02429822432975
"4422","1","BLGH_04298","104-tritici-LIB920",1.2787959050946
"4423","1","BLGH_04305","104-tritici-LIB920",1.20897913780742
"4424","1","BLGH_04326","104-tritici-LIB920",0.818650944459511
"4425","0","BLGH_04338","104-tritici-LIB920",0.397729859978969
"4426","0","BLGH_04339","104-tritici-LIB920",0.0843350833788005
"4427","0","BLGH_04340","104-tritici-LIB920",0.0896273659390086
"4428","0","BLGH_04341","104-tritici-LIB920",0.0732383618815899
"4429","0","BLGH_04342","104-tritici-LIB920",0.155354100960948
"4430","1","BLGH_04343","104-tritici-LIB920",1.26535915232692
"4431","0","BLGH_04344","104-tritici-LIB920",0
"4432","0","BLGH_04345","104-tritici-LIB920",0.150529439440422
"4433","0","BLGH_04346","104-tritici-LIB920",0.166450822458159
"4434","2","BLGH_04350","104-tritici-LIB920",1.51790743809359
"4435","2","BLGH_04351","104-tritici-LIB920",1.86323529789204
"4436","1","BLGH_04352","104-tritici-LIB920",0.876684176184294
"4437","0","BLGH_04353","104-tritici-LIB920",0.44756776705416
"4438","1","BLGH_04360","104-tritici-LIB920",0.869092444784669
"4439","1","BLGH_04363","104-tritici-LIB920",0.744738731410731
"4440","0","BLGH_04391","104-tritici-LIB920",0
"4441","0","BLGH_04395","104-tritici-LIB920",0
"4442","1","BLGH_04400","104-tritici-LIB920",0.769835053868984
"4443","0","BLGH_04401","104-tritici-LIB920",0
"4444","0","BLGH_04405","104-tritici-LIB920",0.411587488260174
"4445","0","BLGH_04406","104-tritici-LIB920",0.0665803289832636
"4446","0","BLGH_04407","104-tritici-LIB920",0.426114105492887
"4447","0","BLGH_04408","104-tritici-LIB920",0.0443868859888424
"4448","0","BLGH_04412","104-tritici-LIB920",0
"4449","1","BLGH_04414","104-tritici-LIB920",1.10432194471347
"4450","1","BLGH_04457","104-tritici-LIB920",0.658386310179059
"4451","1","BLGH_04481","104-tritici-LIB920",0.799840004759468
"4452","1","BLGH_04484","104-tritici-LIB920",0.613065262923212
"4453","1","BLGH_04489","104-tritici-LIB920",0.87383284834973
"4454","1","BLGH_04494","104-tritici-LIB920",1.14472770172361
"4455","1","BLGH_04532","104-tritici-LIB920",0.882324684900159
"4456","1","BLGH_04589","104-tritici-LIB920",0.532642631866108
"4457","1","BLGH_04615","104-tritici-LIB920",0.80106478342242
"4458","1","BLGH_04620","104-tritici-LIB920",0.867357107522069
"4459","1","BLGH_04657","104-tritici-LIB920",1.00023551702443
"4460","1","BLGH_04691","104-tritici-LIB920",0.923247228567921
"4461","0","BLGH_04692","104-tritici-LIB920",0.226373118543096
"4462","1","BLGH_04694","104-tritici-LIB920",0.637538055830306
"4463","0","BLGH_04698","104-tritici-LIB920",0.133160657966527
"4464","0","BLGH_04703","104-tritici-LIB920",0.332474847935656
"4465","1","BLGH_04704","104-tritici-LIB920",0.67652857295337
"4466","1","BLGH_04707","104-tritici-LIB920",0.713604551666773
"4467","1","BLGH_04723","104-tritici-LIB920",0.724244393576755
"4468","1","BLGH_04731","104-tritici-LIB920",1.00172134174572
"4469","1","BLGH_04732","104-tritici-LIB920",0.511397150004614
"4470","1","BLGH_04740","104-tritici-LIB920",0.796778229928499
"4471","1","BLGH_04741","104-tritici-LIB920",0.966575441602512
"4472","1","BLGH_04746","104-tritici-LIB920",0.712712157979934
"4473","0","BLGH_04763","104-tritici-LIB920",0
"4474","0","BLGH_04764","104-tritici-LIB920",0
"4475","0","BLGH_04765","104-tritici-LIB920",0.360865383089288
"4476","1","BLGH_04769","104-tritici-LIB920",0.805689233555047
"4477","1","BLGH_04774","104-tritici-LIB920",1.01763016524762
"4478","0","BLGH_04781","104-tritici-LIB920",0.144257379463738
"4479","0","BLGH_04782","104-tritici-LIB920",0.171999183206764
"4480","0","BLGH_04783","104-tritici-LIB920",0.0832254112290794
"4481","0","BLGH_04784","104-tritici-LIB920",0.0776770504804741
"4482","0","BLGH_04785","104-tritici-LIB920",0.0915479523519874
"4483","1","BLGH_04796","104-tritici-LIB920",0.684610071071414
"4484","1","BLGH_04798","104-tritici-LIB920",0.791438245719937
"4485","1","BLGH_04817","104-tritici-LIB920",1.02332674615966
"4486","1","BLGH_04829","104-tritici-LIB920",0.841326076547992
"4487","1","BLGH_04851","104-tritici-LIB920",0.853174161015043
"4488","0","BLGH_04852","104-tritici-LIB920",0.427778613717468
"4489","1","BLGH_04855","104-tritici-LIB920",0.784917464891301
"4490","1","BLGH_04871","104-tritici-LIB920",0.772238041094613
"4491","1","BLGH_04876","104-tritici-LIB920",0.810175661228986
"4492","1","BLGH_04888","104-tritici-LIB920",1.1241236939965
"4493","0","BLGH_04889","104-tritici-LIB920",0.178030010107422
"4494","0","BLGH_04892","104-tritici-LIB920",0.45252054105574
"4495","1","BLGH_04895","104-tritici-LIB920",0.797282626360191
"4496","1","BLGH_04896","104-tritici-LIB920",1.47125777284715
"4497","1","BLGH_04900","104-tritici-LIB920",1.12842313152246
"4498","0","BLGH_04903","104-tritici-LIB920",0.231445905513249
"4499","1","BLGH_04908","104-tritici-LIB920",1.14410908786286
"4500","1","BLGH_04924","104-tritici-LIB920",1.00164771172059
"4501","1","BLGH_04936","104-tritici-LIB920",1.13370652347078
"4502","1","BLGH_04937","104-tritici-LIB920",1.0589209675794
"4503","1","BLGH_04938","104-tritici-LIB920",0.88134559909873
"4504","1","BLGH_04948","104-tritici-LIB920",0.999915486185012
"4505","1","BLGH_04976","104-tritici-LIB920",1.04687964394117
"4506","1","BLGH_04978","104-tritici-LIB920",1.02089837774337
"4507","1","BLGH_04981","104-tritici-LIB920",1.13441006388681
"4508","0","BLGH_04994","104-tritici-LIB920",0
"4509","1","BLGH_04995","104-tritici-LIB920",0.875787404318312
"4510","1","BLGH_05004","104-tritici-LIB920",0.627199711464489
"4511","0","BLGH_05005","104-tritici-LIB920",0
"4512","1","BLGH_05016","104-tritici-LIB920",0.894078703489538
"4513","0","BLGH_05017","104-tritici-LIB920",0.266321315933054
"4514","0","BLGH_05018","104-tritici-LIB920",0
"4515","0","BLGH_05020","104-tritici-LIB920",0.271869676681659
"4516","2","BLGH_05021","104-tritici-LIB920",1.51203927120991
"4517","1","BLGH_05023","104-tritici-LIB920",1.40302911439277
"4518","0","BLGH_05036","104-tritici-LIB920",0.472208179404377
"4519","1","BLGH_05088","104-tritici-LIB920",0.757351242184622
"4520","0","BLGH_05089","104-tritici-LIB920",0
"4521","1","BLGH_05104","104-tritici-LIB920",1.03165540368455
"4522","1","BLGH_05127","104-tritici-LIB920",0.862685729563108
"4523","1","BLGH_05135","104-tritici-LIB920",0.645682860744286
"4524","0","BLGH_05198","104-tritici-LIB920",0
"4525","1","BLGH_05226","104-tritici-LIB920",0.662104382666898
"4526","1","BLGH_05227","104-tritici-LIB920",0.957210279363107
"4527","1","BLGH_05228","104-tritici-LIB920",1.29498739872448
"4528","1","BLGH_05258","104-tritici-LIB920",0.899350567855323
"4529","1","BLGH_05274","104-tritici-LIB920",1.02348379945303
"4530","1","BLGH_05276","104-tritici-LIB920",0.797913784881445
"4531","1","BLGH_05277","104-tritici-LIB920",0.792896282349949
"4532","1","BLGH_05278","104-tritici-LIB920",0.89873294687012
"4533","1","BLGH_05279","104-tritici-LIB920",0.59455611535989
"4534","1","BLGH_05280","104-tritici-LIB920",0.802156155353154
"4535","1","BLGH_05293","104-tritici-LIB920",0.876283039521661
"4536","1","BLGH_05296","104-tritici-LIB920",0.990354559040349
"4537","1","BLGH_05312","104-tritici-LIB920",1.12520755981715
"4538","1","BLGH_05321","104-tritici-LIB920",0.540536176023918
"4539","0","BLGH_05343","104-tritici-LIB920",0.244843790454582
"4540","0","BLGH_05352","104-tritici-LIB920",0.0887737719776847
"4541","0","BLGH_05353","104-tritici-LIB920",0
"4542","1","BLGH_05371","104-tritici-LIB920",0.629098749495708
"4543","0","BLGH_05376","104-tritici-LIB920",0.422908385949248
"4544","1","BLGH_05378","104-tritici-LIB920",0.77253302049674
"4545","0","BLGH_05380","104-tritici-LIB920",0
"4546","1","BLGH_05386","104-tritici-LIB920",0.92983249607938
"4547","2","BLGH_05394","104-tritici-LIB920",1.80284735258015
"4548","0","BLGH_05395","104-tritici-LIB920",0.361849614039476
"4549","1","BLGH_05397","104-tritici-LIB920",0.744945945039156
"4550","1","BLGH_05400","104-tritici-LIB920",1.22787635697395
"4551","0","BLGH_05403","104-tritici-LIB920",0
"4552","2","BLGH_05405","104-tritici-LIB920",1.59100410088263
"4553","0","BLGH_05433","104-tritici-LIB920",0.366191809407949
"4554","0","BLGH_05434","104-tritici-LIB920",0
"4555","1","BLGH_05435","104-tritici-LIB920",0.752055079651863
"4556","0","BLGH_05436","104-tritici-LIB920",0.199740986949791
"4557","1","BLGH_05437","104-tritici-LIB920",1.16466923133102
"4558","1","BLGH_05438","104-tritici-LIB920",0.521545910368898
"4559","1","BLGH_05439","104-tritici-LIB920",0.867343745133325
"4560","1","BLGH_05440","104-tritici-LIB920",0.570688534142259
"4561","0","BLGH_05441","104-tritici-LIB920",0.371313373175893
"4562","1","BLGH_05442","104-tritici-LIB920",0.592275448259814
"4563","2","BLGH_05445","104-tritici-LIB920",1.76342757049958
"4564","1","BLGH_05447","104-tritici-LIB920",0.662968537834439
"4565","0","BLGH_05448","104-tritici-LIB920",0.372719292641603
"4566","1","BLGH_05449","104-tritici-LIB920",1.420626945454
"4567","1","BLGH_05452","104-tritici-LIB920",1.13911918360242
"4568","1","BLGH_05455","104-tritici-LIB920",0.547570956750248
"4569","1","BLGH_05456","104-tritici-LIB920",0.58702098820702
"4570","1","BLGH_05457","104-tritici-LIB920",0.572102402132251
"4571","2","BLGH_05464","104-tritici-LIB920",2.20129456890552
"4572","0","BLGH_05465","104-tritici-LIB920",0
"4573","1","BLGH_05467","104-tritici-LIB920",0.733362741300947
"4574","2","BLGH_05469","104-tritici-LIB920",2.02486083175008
"4575","2","BLGH_05470","104-tritici-LIB920",1.58350215765195
"4576","2","BLGH_05475","104-tritici-LIB920",1.79268919035269
"4577","0","BLGH_05477","104-tritici-LIB920",0
"4578","0","BLGH_05478","104-tritici-LIB920",0
"4579","0","BLGH_05479","104-tritici-LIB920",0
"4580","0","BLGH_05484","104-tritici-LIB920",0.226373118543096
"4581","0","BLGH_05485","104-tritici-LIB920",0.0943221327262899
"4582","0","BLGH_05486","104-tritici-LIB920",0
"4583","1","BLGH_05487","104-tritici-LIB920",1.20661895609489
"4584","0","BLGH_05488","104-tritici-LIB920",0
"4585","0","BLGH_05489","104-tritici-LIB920",0
"4586","1","BLGH_05495","104-tritici-LIB920",0.846890305300046
"4587","1","BLGH_05499","104-tritici-LIB920",0.93584965361811
"4588","3","BLGH_05509","104-tritici-LIB920",2.6595142521648
"4589","2","BLGH_05511","104-tritici-LIB920",2.02453518871331
"4590","1","BLGH_05553","104-tritici-LIB920",0.697001449451842
"4591","0","BLGH_05581","104-tritici-LIB920",0.455192045089659
"4592","1","BLGH_05582","104-tritici-LIB920",1.25588777415489
"4593","1","BLGH_05592","104-tritici-LIB920",1.04440137172194
"4594","1","BLGH_05595","104-tritici-LIB920",1.05133509956429
"4595","1","BLGH_05620","104-tritici-LIB920",0.838595096003485
"4596","1","BLGH_05625","104-tritici-LIB920",0.943168736165756
"4597","1","BLGH_05626","104-tritici-LIB920",1.04131634529824
"4598","1","BLGH_05636","104-tritici-LIB920",0.683350816296598
"4599","1","BLGH_05647","104-tritici-LIB920",0.538695389046405
"4600","0","BLGH_05669","104-tritici-LIB920",0.394438009582667
"4601","1","BLGH_05670","104-tritici-LIB920",0.782318865553346
"4602","1","BLGH_05671","104-tritici-LIB920",0.849537159361362
"4603","1","BLGH_05708","104-tritici-LIB920",1.05805654229975
"4604","0","BLGH_05712","104-tritici-LIB920",0
"4605","0","BLGH_05713","104-tritici-LIB920",0
"4606","0","BLGH_05714","104-tritici-LIB920",0
"4607","0","BLGH_05715","104-tritici-LIB920",0
"4608","0","BLGH_05716","104-tritici-LIB920",0
"4609","1","BLGH_05718","104-tritici-LIB920",1.14095290788752
"4610","1","BLGH_05753","104-tritici-LIB920",1.10206130932245
"4611","0","BLGH_05757","104-tritici-LIB920",0
"4612","0","BLGH_05758","104-tritici-LIB920",0
"4613","0","BLGH_05763","104-tritici-LIB920",0.431020024470601
"4614","1","BLGH_05765","104-tritici-LIB920",0.966540238451878
"4615","0","BLGH_05778","104-tritici-LIB920",0.0166450822458159
"4616","1","BLGH_05781","104-tritici-LIB920",0.949891828387627
"4617","1","BLGH_05827","104-tritici-LIB920",0.592264770730219
"4618","0","BLGH_05836","104-tritici-LIB920",0.433581899149117
"4619","0","BLGH_05857","104-tritici-LIB920",0
"4620","1","BLGH_05874","104-tritici-LIB920",1.19334193766913
"4621","0","BLGH_05875","104-tritici-LIB920",0
"4622","0","BLGH_05876","104-tritici-LIB920",0
"4623","0","BLGH_05877","104-tritici-LIB920",0
"4624","1","BLGH_05878","104-tritici-LIB920",1.22799943507397
"4625","1","BLGH_05879","104-tritici-LIB920",0.739331131405457
"4626","0","BLGH_05881","104-tritici-LIB920",0
"4627","0","BLGH_05882","104-tritici-LIB920",0
"4628","0","BLGH_05903","104-tritici-LIB920",0.359533776509623
"4629","0","BLGH_05915","104-tritici-LIB920",0.249676233687238
"4630","1","BLGH_05991","104-tritici-LIB920",0.969972352300818
"4631","1","BLGH_05995","104-tritici-LIB920",1.20050579215631
"4632","1","BLGH_05997","104-tritici-LIB920",1.08214707881977
"4633","1","BLGH_06026","104-tritici-LIB920",0.958507627284567
"4634","1","BLGH_06027","104-tritici-LIB920",0.865313495746089
"4635","1","BLGH_06059","104-tritici-LIB920",0.910363833104875
"4636","1","BLGH_06131","104-tritici-LIB920",0.781188403293092
"4637","2","BLGH_06144","104-tritici-LIB920",1.50915412362064
"4638","1","BLGH_06152","104-tritici-LIB920",0.972387710117055
"4639","2","BLGH_06207","104-tritici-LIB920",2.28717496324197
"4640","3","BLGH_06208","104-tritici-LIB920",3.25364249182363
"4641","0","BLGH_06209","104-tritici-LIB920",0
"4642","0","BLGH_06211","104-tritici-LIB920",0.370353079969403
"4643","1","BLGH_06214","104-tritici-LIB920",0.630135256448744
"4644","1","BLGH_06231","104-tritici-LIB920",1.00162086156574
"4645","1","BLGH_06290","104-tritici-LIB920",0.945995507637203
"4646","1","BLGH_06298","104-tritici-LIB920",0.883043829369402
"4647","1","BLGH_06308","104-tritici-LIB920",0.540208578341479
"4648","1","BLGH_06322","104-tritici-LIB920",0.799480074380427
"4649","3","BLGH_06327","104-tritici-LIB920",3.33610602123084
"4650","1","BLGH_06341","104-tritici-LIB920",0.927770196064252
"4651","1","BLGH_06351","104-tritici-LIB920",1.28389067722726
"4652","1","BLGH_06352","104-tritici-LIB920",1.40869959217221
"4653","0","BLGH_06353","104-tritici-LIB920",0.216386069195607
"4654","1","BLGH_06358","104-tritici-LIB920",0.929678084490713
"4655","1","BLGH_06369","104-tritici-LIB920",0.907560989247592
"4656","1","BLGH_06372","104-tritici-LIB920",0.937282236884111
"4657","1","BLGH_06374","104-tritici-LIB920",0.78525623300849
"4658","0","BLGH_06375","104-tritici-LIB920",0.259385864997297
"4659","1","BLGH_06376","104-tritici-LIB920",0.974359772904657
"4660","1","BLGH_06379","104-tritici-LIB920",1.05033701025903
"4661","1","BLGH_06382","104-tritici-LIB920",0.500821151102048
"4662","1","BLGH_06396","104-tritici-LIB920",1.09983961168556
"4663","1","BLGH_06399","104-tritici-LIB920",1.04349903987531
"4664","0","BLGH_06409","104-tritici-LIB920",0.30377275098614
"4665","0","BLGH_06410","104-tritici-LIB920",0.34917683644556
"4666","0","BLGH_06411","104-tritici-LIB920",0
"4667","1","BLGH_06413","104-tritici-LIB920",0.630774086897411
"4668","1","BLGH_06414","104-tritici-LIB920",1.31781848914821
"4669","1","BLGH_06418","104-tritici-LIB920",0.690901633742556
"4670","1","BLGH_06425","104-tritici-LIB920",0.818159834856674
"4671","1","BLGH_06433","104-tritici-LIB920",0.829425536222877
"4672","1","BLGH_06436","104-tritici-LIB920",0.917685498275343
"4673","1","BLGH_06437","104-tritici-LIB920",1.03630605579346
"4674","0","BLGH_06475","104-tritici-LIB920",0.424939158510829
"4675","0","BLGH_06477","104-tritici-LIB920",0
"4676","1","BLGH_06486","104-tritici-LIB920",0.5499812592055
"4677","0","BLGH_06489","104-tritici-LIB920",0.0532642631866108
"4678","0","BLGH_06490","104-tritici-LIB920",0.0665803289832635
"4679","0","BLGH_06491","104-tritici-LIB920",0.0856032801213388
"4680","0","BLGH_06495","104-tritici-LIB920",0.0776770504804741
"4681","2","BLGH_06496","104-tritici-LIB920",1.6581672408689
"4682","1","BLGH_06498","104-tritici-LIB920",1.08747870672664
"4683","0","BLGH_06503","104-tritici-LIB920",0.220349184016039
"4684","1","BLGH_06504","104-tritici-LIB920",1.11034467829665
"4685","0","BLGH_06513","104-tritici-LIB920",0.0332901644916318
"4686","1","BLGH_06517","104-tritici-LIB920",0.920186733367815
"4687","0","BLGH_06522","104-tritici-LIB920",0.183669873057279
"4688","1","BLGH_06525","104-tritici-LIB920",0.856913493395706
"4689","1","BLGH_06528","104-tritici-LIB920",1.05418854223501
"4690","1","BLGH_06529","104-tritici-LIB920",0.670785491321179
"4691","0","BLGH_06538","104-tritici-LIB920",0
"4692","0","BLGH_06539","104-tritici-LIB920",0
"4693","0","BLGH_06540","104-tritici-LIB920",0.395393708084819
"4694","0","BLGH_06541","104-tritici-LIB920",0
"4695","1","BLGH_06543","104-tritici-LIB920",0.589262124229828
"4696","1","BLGH_06544","104-tritici-LIB920",1.03631202830184
"4697","0","BLGH_06547","104-tritici-LIB920",0.357260301861414
"4698","1","BLGH_06548","104-tritici-LIB920",1.28199770708951
"4699","1","BLGH_06549","104-tritici-LIB920",1.4022109944662
"4700","3","BLGH_06550","104-tritici-LIB920",2.83727316224393
"4701","0","BLGH_06551","104-tritici-LIB920",0
"4702","0","BLGH_06553","104-tritici-LIB920",0.498163532928347
"4703","0","BLGH_06554","104-tritici-LIB920",0
"4704","0","BLGH_06555","104-tritici-LIB920",0.0166450822458159
"4705","0","BLGH_06556","104-tritici-LIB920",0.429073231225476
"4706","0","BLGH_06557","104-tritici-LIB920",0
"4707","0","BLGH_06558","104-tritici-LIB920",0.0776770504804741
"4708","0","BLGH_06559","104-tritici-LIB920",0
"4709","1","BLGH_06564","104-tritici-LIB920",1.01712764713753
"4710","2","BLGH_06591","104-tritici-LIB920",1.97712519200884
"4711","1","BLGH_06593","104-tritici-LIB920",0.785553775530448
"4712","2","BLGH_06599","104-tritici-LIB920",1.86676599372662
"4713","1","BLGH_06603","104-tritici-LIB920",0.751787028976735
"4714","0","BLGH_06611","104-tritici-LIB920",0
"4715","1","BLGH_06628","104-tritici-LIB920",0.738010125490541
